ANO;IBGE;VENDAS;VENDAS_CORRECAO;MUNICIPIO;UF;REGIAO
2018;3527801;1200;1200;LUPERCIO;SP;SUDESTE
2018;3528106;2200;2200;MACAUBAL;SP;SUDESTE
2018;3528304;200;200;MAGDA;SP;SUDESTE
2018;3528403;125450;125450;MAIRINQUE;SP;SUDESTE
2018;3528502;940;940;MAIRIPORA;SP;SUDESTE
2018;3528809;4800;4800;MARACAI;SP;SUDESTE
2018;3528908;15470;15470;MARIAPOLIS;SP;SUDESTE
2018;3529005;4960788;4960788;MARILIA;SP;SUDESTE
2018;3529203;399302;399302;MARTINOPOLIS;SP;SUDESTE
2018;3529302;14739920;14739920;MATAO;SP;SUDESTE
2018;3529401;1540978;1540978;MAUA;SP;SUDESTE
2018;3529500;31160;31160;MENDONCA;SP;SUDESTE
2018;3529609;600;600;MERIDIANO;SP;SUDESTE
2018;3529708;3200;3200;MIGUELOPOLIS;SP;SUDESTE
2018;3529906;86290;86290;MIRACATU;SP;SUDESTE
2018;3530201;2000;2000;MIRANTE DO PARANAPANEM;SP;SUDESTE
2018;3530300;282900;282900;MIRASSOL;SP;SUDESTE
2018;3530409;200;200;MIRASSOLANDIA;SP;SUDESTE
2018;3530508;433383;433383;MOCOCA;SP;SUDESTE
2018;3530607;470920;470920;MOJI DAS CRUZES;SP;SUDESTE
2018;3530706;2226300;2226300;MOGI GUACU;SP;SUDESTE
2018;3530805;4027240;4027240;MOJI-MIRIM;SP;SUDESTE
2018;3531001;1398300;1398300;MONCOES;SP;SUDESTE
2018;3531209;198;198;MONTE ALEGRE DO SUL;SP;SUDESTE
2018;3531308;197065;197065;MONTE ALTO;SP;SUDESTE
2018;3531407;400;400;MONTE APRAZIVEL;SP;SUDESTE
2018;3531506;400;400;MONTE AZUL PAULISTA;SP;SUDESTE
2018;3531803;262610;262610;MONTE MOR;SP;SUDESTE
2018;3531902;12800;12800;MORRO AGUDO;SP;SUDESTE
2018;3532504;63480;63480;NEVES PAULISTA;SP;SUDESTE
2018;3532603;107920;107920;NHANDEARA;SP;SUDESTE
2018;3532702;270150;270150;NIPOA;SP;SUDESTE
2018;3532801;16380;16380;NOVA ALIANCA;SP;SUDESTE
2018;3532900;1200;1200;NOVA EUROPA;SP;SUDESTE
2018;3533007;183950;183950;NOVA GRANADA;SP;SUDESTE
2018;3533403;342370;342370;NOVA ODESSA;SP;SUDESTE
2018;3533254;15730;15730;NOVAIS;SP;SUDESTE
2018;3533502;348780;348780;NOVO HORIZONTE;SP;SUDESTE
2018;3533601;800;800;NUPORANGA;SP;SUDESTE
2018;3533700;30000;30000;OCAUCU;SP;SUDESTE
2018;3533908;146118;146118;OLIMPIA;SP;SUDESTE
2018;3534005;2000;2000;ONDA VERDE;SP;SUDESTE
2018;3534104;1790;1790;ORIENTE;SP;SUDESTE
2018;3534302;398830;398830;ORLANDIA;SP;SUDESTE
2018;3534401;6924565;6924565;OSASCO;SP;SUDESTE
2018;3534708;3196518;3196518;OURINHOS;SP;SUDESTE
2018;3534807;16000;16000;OURO VERDE;SP;SUDESTE
2018;3534757;800;800;OUROESTE;SP;SUDESTE
2018;3534906;292742;292742;PACAEMBU;SP;SUDESTE
2018;3535002;12440;12440;PALESTINA;SP;SUDESTE
2018;3535101;4000;4000;PALMARES PAULISTA;SP;SUDESTE
2018;3535309;118850;118850;PALMITAL;SP;SUDESTE
2018;3535408;3000;3000;PANORAMA;SP;SUDESTE
2018;3535507;602510;602510;PARAGUACU PAULISTA;SP;SUDESTE
2018;3535705;27990;27990;PARAISO;SP;SUDESTE
2018;3535804;591220;591220;PARANAPANEMA;SP;SUDESTE
2018;3536000;797310;797310;PARAPUA;SP;SUDESTE
2018;3536109;26570;26570;PARDINHO;SP;SUDESTE
2018;3536208;228206;228206;PARIQUERA-ACU;SP;SUDESTE
2018;3536307;26940;26940;PATROCINIO PAULISTA;SP;SUDESTE
2018;3536406;221890;221890;PAULICEIA;SP;SUDESTE
2018;3536505;1862689;1862689;PAULINIA;SP;SUDESTE
2018;3536604;750;750;PAULO DE FARIA;SP;SUDESTE
2018;3536703;4275416;4275416;PEDERNEIRAS;SP;SUDESTE
2018;3537008;3200;3200;PEDREGULHO;SP;SUDESTE
2018;3537107;177665;177665;PEDREIRA;SP;SUDESTE
2018;3537156;25000;25000;PEDRINHAS PAULISTA;SP;SUDESTE
2018;3537305;1933876;1933876;PENAPOLIS;SP;SUDESTE
2018;3537404;308800;308800;PEREIRA BARRETO;SP;SUDESTE
2018;3537602;556940;556940;PERUIBE;SP;SUDESTE
2018;3537800;71810;71810;PIEDADE;SP;SUDESTE
2018;3537909;60000;60000;PILAR DO SUL;SP;SUDESTE
2018;3538006;348750;348750;PINDAMONHANGABA;SP;SUDESTE
2018;3538105;120070;120070;PINDORAMA;SP;SUDESTE
2018;3538204;713390;713390;PINHALZINHO;SP;SUDESTE
2018;3538709;3986693;3986693;*;SP;SUDESTE
2018;3538808;100560;100560;PIRAJU;SP;SUDESTE
2018;3538907;45690;45690;PIRAJUI;SP;SUDESTE
2018;3539202;45200;45200;PIRAPOZINHO;SP;SUDESTE
2018;3539301;44280;44280;PIRASSUNUNGA;SP;SUDESTE
2018;3539400;40200;40200;PIRATININGA;SP;SUDESTE
2018;3539509;11000;11000;PITANGUEIRAS;SP;SUDESTE
2018;3539806;136950;136950;POA;SP;SUDESTE
2018;3539905;200;200;POLONI;SP;SUDESTE
2018;3540200;3800;3800;PONTAL;SP;SUDESTE
2018;3540259;600;600;PONTALINDA;SP;SUDESTE
2018;3540606;653330;653330;PORTO FELIZ;SP;SUDESTE
2018;3540705;419180;419180;PORTO FERREIRA;SP;SUDESTE
2018;3540804;163234;163234;POTIRENDABA;SP;SUDESTE
2018;3541000;685510;685510;PRAIA GRANDE;SP;SUDESTE
2018;3541208;91170;91170;PRESIDENTE BERNARDES;SP;SUDESTE
2018;3541307;79000;79000;PRESIDENTE EPITACIO;SP;SUDESTE
2018;3541406;977800;977800;PRESIDENTE PRUDENTE;SP;SUDESTE
2018;3541505;557141;557141;PRESIDENTE VENCESLAU;SP;SUDESTE
2018;3541604;146430;146430;PROMISSAO;SP;SUDESTE
2018;3541703;112310;112310;QUATA;SP;SUDESTE
2018;3542008;2000;2000;QUINTANA;SP;SUDESTE
2018;3542206;166110;166110;RANCHARIA;SP;SUDESTE
2018;3542404;2444819;2444819;REGENTE FEIJO;SP;SUDESTE
2018;3542602;7625062;7625062;REGISTRO;SP;SUDESTE
2018;3542701;5446540;5446540;RESTINGA;SP;SUDESTE
2018;3542909;800;800;RIBEIRAO BONITO;SP;SUDESTE
2018;3543204;2000;2000;RIBEIRAO DO SUL;SP;SUDESTE
2018;3543303;102560;102560;RIBEIRAO PIRES;SP;SUDESTE
2018;3543402;28435711;28435711;RIBEIRAO PRETO;SP;SUDESTE
2018;3543808;1419950;1419950;RINOPOLIS;SP;SUDESTE
2018;3543907;1767670;1767670;RIO CLARO;SP;SUDESTE
2018;3544004;98240;98240;RIO DAS PEDRAS;SP;SUDESTE
2018;3544251;2000;2000;ROSANA;SP;SUDESTE
2018;3544301;126260;126260;ROSEIRA;SP;SUDESTE
2018;3544509;89290;89290;RUBINEIA;SP;SUDESTE
2018;3544905;18000;18000;SALES OLIVEIRA;SP;SUDESTE
2018;3545159;400;400;SALTINHO;SP;SUDESTE
2018;3545209;1186910;1186910;SALTO;SP;SUDESTE
2018;3545308;61880;61880;SALTO DE PIRAPORA;SP;SUDESTE
2018;3545407;45000;45000;SALTO GRANDE;SP;SUDESTE
2018;3545605;59680;59680;SANTA ADELIA;SP;SUDESTE
2018;3545704;49720;49720;SANTA ALBERTINA;SP;SUDESTE
2018;3545803;55727;55727;SANTA BARBARA D'OESTE;SP;SUDESTE
2018;3546108;125866;125866;SANTA CLARA D'OESTE;SP;SUDESTE
2018;3546306;28590;28590;SANTA CRUZ DAS PALMEIRAS;SP;SUDESTE
2018;3546405;1044730;1044730;SANTA CRUZ DO RIO PARD;SP;SUDESTE
2018;3546603;1957949;1957949;SANTA FE DO SUL;SP;SUDESTE
2018;3546702;13150;13150;SANTA GERTRUDES;SP;SUDESTE
2018;3546801;10475010;10475010;SANTA ISABEL;SP;SUDESTE
2018;3547502;238050;238050;SANTA RITA DO PASSA QU;SP;SUDESTE
2018;3547304;2910305;2910305;SANTANA DE PARNAIBA;SP;SUDESTE
2018;3547700;95650;95650;SANTO ANASTACIO;SP;SUDESTE
2018;3547809;3385840;3385840;SANTO ANDRE;SP;SUDESTE
2018;3547908;1600;1600;SANTO ANTONIO DA ALEGR;SP;SUDESTE
2018;3548005;140925;140925;SANTO ANTONIO DE POSSE;SP;SUDESTE
2018;3548203;101720;101720;SANTO ANTONIO DO PINHA;SP;SUDESTE
2018;3548401;1500;1500;SANTOPOLIS DO AGUAPEI;SP;SUDESTE
2018;3548500;5407165;5407165;SANTOS;SP;SUDESTE
2018;3548708;5043360;5043360;SAO BERNARDO DO CAMPO;SP;SUDESTE
2018;3548807;200;200;SAO CAETANO DO SUL;SP;SUDESTE
2018;3548906;3719890;3719890;SAO CARLOS;SP;SUDESTE
2018;3549102;247410;247410;SAO JOAO DA BOA VISTA;SP;SUDESTE
2018;3549409;117730;117730;SAO JOAQUIM DA BARRA;SP;SUDESTE
2018;3549706;81470;81470;SAO JOSE DO RIO PARDO;SP;SUDESTE
2018;3549805;7031892;7031892;*;SP;SUDESTE
2018;3549904;881696;881696;SAO JOSE DOS CAMPOS;SP;SUDESTE
2018;3550100;1419000;1419000;SAO MANUEL;SP;SUDESTE
2018;3550209;49736;49736;SAO MIGUEL ARCANJO;SP;SUDESTE
2018;3550308;93359754;93359754;*;SP;SUDESTE
2018;3550407;74520;74520;SAO PEDRO;SP;SUDESTE
2018;3550605;349231;349231;SAO ROQUE;SP;SUDESTE
2018;3550704;822490;822490;SAO SEBASTIAO;SP;SUDESTE
2018;3550902;2390;2390;SAO SIMAO;SP;SUDESTE
2018;3551306;600;600;SEBASTIANOPOLIS DO SUL;SP;SUDESTE
2018;3551504;95090;95090;SERRANA;SP;SUDESTE
2018;3551702;885550;885550;SERTAOZINHO;SP;SUDESTE
2018;3551900;60048629;60048629;SEVERINIA;SP;SUDESTE
2018;3552205;5804372;5804372;SOROCABA;SP;SUDESTE
2018;3552403;315090;315090;SUMARE;SP;SUDESTE
2018;3552502;1488015;1488015;SUZANO;SP;SUDESTE
2018;3552601;2200;2200;TABAPUA;SP;SUDESTE
2018;3552809;181040;181040;TABOAO DA SERRA;SP;SUDESTE
2018;3552908;9100;9100;TACIBA;SP;SUDESTE
2018;3553005;112680;112680;TAGUAI;SP;SUDESTE
2018;3553302;11980;11980;TAMBAU;SP;SUDESTE
2018;3553401;19960;19960;TANABI;SP;SUDESTE
2018;3553609;1200;1200;TAPIRATIBA;SP;SUDESTE
2018;3553708;348460;348460;TAQUARITINGA;SP;SUDESTE
